"County","NACE Rev 2 Economic Sector","UNIT","VALUE"
"Median Annual Earnings","2011","Co. Limerick","Transportation and storage (H)","Euro","34743"
"Median Annual Earnings","2011","Co. Limerick","Accommodation and food service activities (I)","Euro","18304"
"Median Annual Earnings","2011","Co. Limerick","Information and communication (J)","Euro","37500"
"Median Annual Earnings","2011","Co. Limerick","Professional, scientific and technical activities (M)","Euro","32458"
"Median Annual Earnings","2011","Co. Limerick","Administrative and support service activities (N)","Euro","23296"
"Median Annual Earnings","2011","Co. Limerick","Public administration and defence; compulsory social security (O)","Euro","44259"
"Median Annual Earnings","2011","Co. Limerick","Education (P)","Euro","47874"
"Median Annual Earnings","2011","Co. Limerick","Human health and social work activities (Q)","Euro","32664"
"Median Annual Earnings","2011","Co. Limerick","Industry (B to E)","Euro","41221"
"Median Annual Earnings","2011","Co. Limerick","Financial, insurance and real estate activities (K,L)","Euro","36448"
"Median Annual Earnings","2011","Co. Limerick","Arts, entertainment, recreation and other service activities (R,S)","Euro","18076"
"Median Annual Earnings","2011","Co. Leitrim","All NACE economic sectors","Euro","31443"
"Median Annual Earnings","2011","Co. Leitrim","Construction (F)","Euro","30996"
"Median Annual Earnings","2011","Co. Leitrim","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","18668"
"Median Annual Earnings","2011","Co. Leitrim","Transportation and storage (H)","Euro","33228"
"Median Annual Earnings","2011","Co. Leitrim","Accommodation and food service activities (I)","Euro","17027"
"Median Annual Earnings","2011","Co. Leitrim","Information and communication (J)","Euro","40117"
"Median Annual Earnings","2011","Co. Leitrim","Professional, scientific and technical activities (M)","Euro","24333"
"Median Annual Earnings","2011","Co. Leitrim","Administrative and support service activities (N)","Euro","21676"
"Median Annual Earnings","2011","Co. Leitrim","Public administration and defence; compulsory social security (O)","Euro","41286"
"Median Annual Earnings","2011","Co. Leitrim","Education (P)","Euro","48853"
"Median Annual Earnings","2011","Co. Leitrim","Human health and social work activities (Q)","Euro","32739"
"Median Annual Earnings","2011","Co. Leitrim","Industry (B to E)","Euro","32762"
"Median Annual Earnings","2011","Co. Leitrim","Financial, insurance and real estate activities (K,L)","Euro","33531"
"Median Annual Earnings","2011","Co. Leitrim","Arts, entertainment, recreation and other service activities (R,S)","Euro","17848"
"Median Annual Earnings","2011","Co. Laois","All NACE economic sectors","Euro","33532"
"Median Annual Earnings","2011","Co. Laois","Construction (F)","Euro","31852"
"Median Annual Earnings","2011","Co. Laois","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","22763"
"Median Annual Earnings","2011","Co. Laois","Transportation and storage (H)","Euro","37548"
"Median Annual Earnings","2011","Co. Laois","Accommodation and food service activities (I)","Euro","16784"
"Median Annual Earnings","2011","Co. Laois","Information and communication (J)","Euro","45029"
"Median Annual Earnings","2011","Co. Laois","Professional, scientific and technical activities (M)","Euro","29816"
"Median Annual Earnings","2011","Co. Laois","Administrative and support service activities (N)","Euro","26072"
"Median Annual Earnings","2011","Co. Laois","Public administration and defence; compulsory social security (O)","Euro","46146"
"Median Annual Earnings","2011","Co. Laois","Education (P)","Euro","45982"
"Median Annual Earnings","2011","Co. Laois","Human health and social work activities (Q)","Euro","35480"
"Median Annual Earnings","2011","Co. Laois","Industry (B to E)","Euro","36731"
"Median Annual Earnings","2011","Co. Laois","Financial, insurance and real estate activities (K,L)","Euro","34841"
"Median Annual Earnings","2011","Co. Laois","Arts, entertainment, recreation and other service activities (R,S)","Euro","20031"
"Median Annual Earnings","2011","Co. Meath","All NACE economic sectors","Euro","34996"
"Median Annual Earnings","2011","Co. Meath","Construction (F)","Euro","34838"
"Median Annual Earnings","2011","Co. Meath","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","24777"
"Median Annual Earnings","2011","Co. Meath","Transportation and storage (H)","Euro","39184"
"Median Annual Earnings","2011","Co. Meath","Accommodation and food service activities (I)","Euro","18106"
"Median Annual Earnings","2011","Co. Meath","Information and communication (J)","Euro","51600"
"Median Annual Earnings","2011","Co. Meath","Professional, scientific and technical activities (M)","Euro","34420"
"Median Annual Earnings","2011","Co. Meath","Administrative and support service activities (N)","Euro","27173"
"Median Annual Earnings","2011","Co. Meath","Public administration and defence; compulsory social security (O)","Euro","46821"
"Median Annual Earnings","2011","Co. Meath","Education (P)","Euro","46501"
"Median Annual Earnings","2011","Co. Meath","Human health and social work activities (Q)","Euro","34490"
"Median Annual Earnings","2011","Co. Meath","Industry (B to E)","Euro","39382"
"Median Annual Earnings","2011","Co. Meath","Financial, insurance and real estate activities (K,L)","Euro","40680"
"Median Annual Earnings","2011","Co. Meath","Arts, entertainment, recreation and other service activities (R,S)","Euro","22733"
"Median Annual Earnings","2011","Co. Monaghan","All NACE economic sectors","Euro","27674"
"Median Annual Earnings","2011","Co. Monaghan","Construction (F)","Euro","28463"
"Median Annual Earnings","2011","Co. Monaghan","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","19584"
"Median Annual Earnings","2011","Co. Monaghan","Transportation and storage (H)","Euro","25482"
"Median Annual Earnings","2011","Co. Monaghan","Accommodation and food service activities (I)","Euro","15962"
"Median Annual Earnings","2011","Co. Monaghan","Information and communication (J)","Euro","39908"
"Median Annual Earnings","2011","Co. Monaghan","Professional, scientific and technical activities (M)","Euro","26357"
"Median Annual Earnings","2011","Co. Monaghan","Administrative and support service activities (N)","Euro","20860"
"Median Annual Earnings","2011","Co. Monaghan","Public administration and defence; compulsory social security (O)","Euro","43362"
"Median Annual Earnings","2011","Co. Monaghan","Education (P)","Euro","49006"
"Median Annual Earnings","2011","Co. Monaghan","Human health and social work activities (Q)","Euro","32217"
"Median Annual Earnings","2011","Co. Monaghan","Industry (B to E)","Euro","26647"
"Median Annual Earnings","2011","Co. Monaghan","Financial, insurance and real estate activities (K,L)","Euro","35630"
"Median Annual Earnings","2011","Co. Monaghan","Arts, entertainment, recreation and other service activities (R,S)","Euro","18589"
"Median Annual Earnings","2011","Co. Mayo","All NACE economic sectors","Euro","30000"
"Median Annual Earnings","2011","Co. Mayo","Construction (F)","Euro","33114"
"Median Annual Earnings","2011","Co. Mayo","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20670"
"Median Annual Earnings","2011","Co. Mayo","Transportation and storage (H)","Euro","35663"
"Median Annual Earnings","2011","Co. Mayo","Accommodation and food service activities (I)","Euro","17462"
"Median Annual Earnings","2011","Co. Mayo","Information and communication (J)","Euro","39272"
"Median Annual Earnings","2011","Co. Mayo","Professional, scientific and technical activities (M)","Euro","28838"
"Median Annual Earnings","2011","Co. Mayo","Administrative and support service activities (N)","Euro","22912"
"Median Annual Earnings","2011","Co. Mayo","Public administration and defence; compulsory social security (O)","Euro","39273"
"Median Annual Earnings","2011","Co. Mayo","Education (P)","Euro","49743"
"Median Annual Earnings","2011","Co. Mayo","Human health and social work activities (Q)","Euro","31594"
"Median Annual Earnings","2011","Co. Mayo","Industry (B to E)","Euro","32686"
"Median Annual Earnings","2011","Co. Mayo","Financial, insurance and real estate activities (K,L)","Euro","35510"
"Median Annual Earnings","2011","Co. Mayo","Arts, entertainment, recreation and other service activities (R,S)","Euro","17864"
"Median Annual Earnings","2011","Co. Offaly","All NACE economic sectors","Euro","31370"
"Median Annual Earnings","2011","Co. Offaly","Construction (F)","Euro","32034"
"Median Annual Earnings","2011","Co. Offaly","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20869"
"Median Annual Earnings","2011","Co. Offaly","Transportation and storage (H)","Euro","33793"
"Median Annual Earnings","2011","Co. Offaly","Accommodation and food service activities (I)","Euro","16364"
"Median Annual Earnings","2011","Co. Offaly","Information and communication (J)","Euro","43914"
"Median Annual Earnings","2011","Co. Offaly","Professional, scientific and technical activities (M)","Euro","27482"
"Median Annual Earnings","2011","Co. Offaly","Administrative and support service activities (N)","Euro","24585"
"Median Annual Earnings","2011","Co. Offaly","Public administration and defence; compulsory social security (O)","Euro","42178"
"Median Annual Earnings","2011","Co. Offaly","Education (P)","Euro","47577"
"Median Annual Earnings","2011","Co. Offaly","Human health and social work activities (Q)","Euro","34535"
"Median Annual Earnings","2011","Co. Offaly","Industry (B to E)","Euro","32213"
"Median Annual Earnings","2011","Co. Offaly","Financial, insurance and real estate activities (K,L)","Euro","35865"
"Median Annual Earnings","2011","Co. Offaly","Arts, entertainment, recreation and other service activities (R,S)","Euro","18200"
"Median Annual Earnings","2011","Co. Roscommon","All NACE economic sectors","Euro","31769"
"Median Annual Earnings","2011","Co. Roscommon","Construction (F)","Euro","28673"
"Median Annual Earnings","2011","Co. Roscommon","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20497"
"Median Annual Earnings","2011","Co. Roscommon","Transportation and storage (H)","Euro","35167"
"Median Annual Earnings","2011","Co. Roscommon","Accommodation and food service activities (I)","Euro","16059"
"Median Annual Earnings","2011","Co. Roscommon","Information and communication (J)","Euro","43339"
"Median Annual Earnings","2011","Co. Roscommon","Professional, scientific and technical activities (M)","Euro","27897"
"Median Annual Earnings","2011","Co. Roscommon","Administrative and support service activities (N)","Euro","20404"
"Median Annual Earnings","2011","Co. Roscommon","Public administration and defence; compulsory social security (O)","Euro","42290"
"Median Annual Earnings","2011","Co. Roscommon","Education (P)","Euro","48864"
"Median Annual Earnings","2011","Co. Roscommon","Human health and social work activities (Q)","Euro","33483"
"Median Annual Earnings","2011","Co. Roscommon","Industry (B to E)","Euro","32176"
"Median Annual Earnings","2011","Co. Roscommon","Financial, insurance and real estate activities (K,L)","Euro","34249"
"Median Annual Earnings","2011","Co. Roscommon","Arts, entertainment, recreation and other service activities (R,S)","Euro","18901"
"Median Annual Earnings","2011","Co. Sligo","All NACE economic sectors","Euro","32112"
"Median Annual Earnings","2011","Co. Sligo","Construction (F)","Euro","27809"
"Median Annual Earnings","2011","Co. Sligo","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20800"
"Median Annual Earnings","2011","Co. Sligo","Transportation and storage (H)","Euro","34786"
"Median Annual Earnings","2011","Co. Sligo","Accommodation and food service activities (I)","Euro","17542"
"Median Annual Earnings","2011","Co. Sligo","Information and communication (J)","Euro","39552"
"Median Annual Earnings","2011","Co. Sligo","Professional, scientific and technical activities (M)","Euro","25718"
"Median Annual Earnings","2011","Co. Sligo","Administrative and support service activities (N)","Euro","20976"
"Median Annual Earnings","2011","Co. Sligo","Public administration and defence; compulsory social security (O)","Euro","42388"
"Median Annual Earnings","2011","Co. Sligo","Education (P)","Euro","49696"
"Median Annual Earnings","2011","Co. Sligo","Human health and social work activities (Q)","Euro","35925"
"Median Annual Earnings","2011","Co. Sligo","Industry (B to E)","Euro","33468"
"Median Annual Earnings","2011","Co. Sligo","Financial, insurance and real estate activities (K,L)","Euro","37104"
"Median Annual Earnings","2011","Co. Sligo","Arts, entertainment, recreation and other service activities (R,S)","Euro","17443"
"Median Annual Earnings","2011","Co. Tipperary","All NACE economic sectors","Euro","31224"
"Median Annual Earnings","2011","Co. Tipperary","Construction (F)","Euro","31416"
"Median Annual Earnings","2011","Co. Tipperary","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","21315"
"Median Annual Earnings","2011","Co. Tipperary","Transportation and storage (H)","Euro","29754"
"Median Annual Earnings","2011","Co. Tipperary","Accommodation and food service activities (I)","Euro","16084"
"Median Annual Earnings","2011","Co. Tipperary","Information and communication (J)","Euro","39154"
"Median Annual Earnings","2011","Co. Tipperary","Professional, scientific and technical activities (M)","Euro","27099"
"Median Annual Earnings","2011","Co. Tipperary","Administrative and support service activities (N)","Euro","22793"
"Median Annual Earnings","2011","Co. Tipperary","Public administration and defence; compulsory social security (O)","Euro","41196"
"Median Annual Earnings","2011","Co. Tipperary","Education (P)","Euro","47389"
"Median Annual Earnings","2011","Co. Tipperary","Human health and social work activities (Q)","Euro","30591"
"Median Annual Earnings","2011","Co. Tipperary","Industry (B to E)","Euro","36669"
"Median Annual Earnings","2011","Co. Tipperary","Financial, insurance and real estate activities (K,L)","Euro","36806"
"Median Annual Earnings","2011","Co. Tipperary","Arts, entertainment, recreation and other service activities (R,S)","Euro","20000"
"Median Annual Earnings","2011","Co. Waterford","All NACE economic sectors","Euro","32145"
"Median Annual Earnings","2011","Co. Waterford","Construction (F)","Euro","30936"
"Median Annual Earnings","2011","Co. Waterford","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20309"
"Median Annual Earnings","2011","Co. Waterford","Transportation and storage (H)","Euro","33912"
"Median Annual Earnings","2011","Co. Waterford","Accommodation and food service activities (I)","Euro","17208"
"Median Annual Earnings","2011","Co. Waterford","Information and communication (J)","Euro","37880"
"Median Annual Earnings","2011","Co. Waterford","Professional, scientific and technical activities (M)","Euro","30000"
"Median Annual Earnings","2011","Co. Waterford","Administrative and support service activities (N)","Euro","20346"
"Median Annual Earnings","2011","Co. Waterford","Public administration and defence; compulsory social security (O)","Euro","42373"
"Median Annual Earnings","2011","Co. Waterford","Education (P)","Euro","48577"
"Median Annual Earnings","2011","Co. Waterford","Human health and social work activities (Q)","Euro","33853"
"Median Annual Earnings","2011","Co. Waterford","Industry (B to E)","Euro","42221"
"Median Annual Earnings","2011","Co. Waterford","Financial, insurance and real estate activities (K,L)","Euro","34691"
"Median Annual Earnings","2011","Co. Waterford","Arts, entertainment, recreation and other service activities (R,S)","Euro","17381"
"Median Annual Earnings","2011","Co. Wicklow","All NACE economic sectors","Euro","34059"
"Median Annual Earnings","2011","Co. Wicklow","Construction (F)","Euro","33592"
"Median Annual Earnings","2011","Co. Wicklow","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","24960"
"Median Annual Earnings","2011","Co. Wicklow","Transportation and storage (H)","Euro","39696"
"Median Annual Earnings","2011","Co. Wicklow","Accommodation and food service activities (I)","Euro","18459"
"Median Annual Earnings","2011","Co. Wicklow","Information and communication (J)","Euro","54158"
"Median Annual Earnings","2011","Co. Wicklow","Professional, scientific and technical activities (M)","Euro","36000"
"Median Annual Earnings","2011","Co. Wicklow","Administrative and support service activities (N)","Euro","28718"
"Median Annual Earnings","2011","Co. Wicklow","Public administration and defence; compulsory social security (O)","Euro","46816"
"Median Annual Earnings","2011","Co. Wicklow","Education (P)","Euro","46627"
"Median Annual Earnings","2011","Co. Wicklow","Human health and social work activities (Q)","Euro","32001"
"Median Annual Earnings","2011","Co. Wicklow","Industry (B to E)","Euro","37953"
"Median Annual Earnings","2011","Co. Wicklow","Financial, insurance and real estate activities (K,L)","Euro","43962"
"Median Annual Earnings","2011","Co. Wicklow","Arts, entertainment, recreation and other service activities (R,S)","Euro","21748"
"Median Annual Earnings","2011","Co. Westmeath","All NACE economic sectors","Euro","32558"
"Median Annual Earnings","2011","Co. Westmeath","Construction (F)","Euro","33887"
"Median Annual Earnings","2011","Co. Westmeath","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","22674"
"Median Annual Earnings","2011","Co. Westmeath","Transportation and storage (H)","Euro","35125"
"Median Annual Earnings","2011","Co. Westmeath","Accommodation and food service activities (I)","Euro","17360"
"Median Annual Earnings","2011","Co. Westmeath","Information and communication (J)","Euro","44136"
"Median Annual Earnings","2011","Co. Westmeath","Professional, scientific and technical activities (M)","Euro","29602"
"Median Annual Earnings","2011","Co. Westmeath","Administrative and support service activities (N)","Euro","21764"
"Median Annual Earnings","2011","Co. Westmeath","Public administration and defence; compulsory social security (O)","Euro","42254"
"Median Annual Earnings","2011","Co. Westmeath","Education (P)","Euro","47577"
"Median Annual Earnings","2011","Co. Westmeath","Human health and social work activities (Q)","Euro","35122"
"Median Annual Earnings","2011","Co. Westmeath","Industry (B to E)","Euro","32982"
"Median Annual Earnings","2011","Co. Westmeath","Financial, insurance and real estate activities (K,L)","Euro","34974"
"Median Annual Earnings","2011","Co. Westmeath","Arts, entertainment, recreation and other service activities (R,S)","Euro","17896"
"Median Annual Earnings","2011","Co. Wexford","All NACE economic sectors","Euro","28952"
"Median Annual Earnings","2011","Co. Wexford","Construction (F)","Euro","31248"
"Median Annual Earnings","2011","Co. Wexford","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","21000"
"Median Annual Earnings","2011","Co. Wexford","Transportation and storage (H)","Euro","30750"
"Median Annual Earnings","2011","Co. Wexford","Accommodation and food service activities (I)","Euro","16267"
"Median Annual Earnings","2011","Co. Wexford","Information and communication (J)","Euro","41966"
"Median Annual Earnings","2011","Co. Wexford","Professional, scientific and technical activities (M)","Euro","25598"
"Median Annual Earnings","2011","Co. Wexford","Administrative and support service activities (N)","Euro","22292"
"Median Annual Earnings","2011","Co. Wexford","Public administration and defence; compulsory social security (O)","Euro","42816"
"Median Annual Earnings","2011","Co. Wexford","Education (P)","Euro","47009"
"Median Annual Earnings","2011","Co. Wexford","Human health and social work activities (Q)","Euro","30468"
"Median Annual Earnings","2011","Co. Wexford","Industry (B to E)","Euro","31518"
"Median Annual Earnings","2011","Co. Wexford","Financial, insurance and real estate activities (K,L)","Euro","32386"
"Median Annual Earnings","2011","Co. Wexford","Arts, entertainment, recreation and other service activities (R,S)","Euro","19996"
"Median Annual Earnings","2011","Ireland","All NACE economic sectors","Euro","33157"
"Median Annual Earnings","2011","Ireland","Construction (F)","Euro","33153"
"Median Annual Earnings","2011","Ireland","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","23046"
"Median Annual Earnings","2011","Ireland","Transportation and storage (H)","Euro","36904"
"Median Annual Earnings","2011","Ireland","Accommodation and food service activities (I)","Euro","18200"
"Median Annual Earnings","2011","Ireland","Information and communication (J)","Euro","46915"
"Median Annual Earnings","2011","Ireland","Professional, scientific and technical activities (M)","Euro","34186"
"Median Annual Earnings","2011","Ireland","Administrative and support service activities (N)","Euro","24213"
"Median Annual Earnings","2011","Ireland","Public administration and defence; compulsory social security (O)","Euro","44618"
"Median Annual Earnings","2011","Ireland","Education (P)","Euro","47577"
"Median Annual Earnings","2011","Ireland","Human health and social work activities (Q)","Euro","34304"
"Median Annual Earnings","2011","Ireland","Industry (B to E)","Euro","36986"
"Median Annual Earnings","2011","Ireland","Financial, insurance and real estate activities (K,L)","Euro","41322"
"Median Annual Earnings","2011","Ireland","Arts, entertainment, recreation and other service activities (R,S)","Euro","21125"
"Median Annual Earnings","2012","Co. Clare","All NACE economic sectors","Euro","32739"
"Median Annual Earnings","2012","Co. Clare","Construction (F)","Euro","31209"
"Median Annual Earnings","2012","Co. Clare","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20904"
"Median Annual Earnings","2012","Co. Clare","Transportation and storage (H)","Euro","39229"
"Median Annual Earnings","2012","Co. Clare","Accommodation and food service activities (I)","Euro","17760"
"Median Annual Earnings","2012","Co. Clare","Information and communication (J)","Euro","39149"
"Median Annual Earnings","2012","Co. Clare","Professional, scientific and technical activities (M)","Euro","33500"
"Median Annual Earnings","2012","Co. Clare","Administrative and support service activities (N)","Euro","26222"
"Median Annual Earnings","2012","Co. Clare","Public administration and defence; compulsory social security (O)","Euro","42440"
"Median Annual Earnings","2012","Co. Clare","Education (P)","Euro","48154"
"Median Annual Earnings","2012","Co. Clare","Human health and social work activities (Q)","Euro","30372"
"Median Annual Earnings","2012","Co. Clare","Industry (B to E)","Euro","38890"
"Median Annual Earnings","2012","Co. Clare","Financial, insurance and real estate activities (K,L)","Euro","34942"
"Median Annual Earnings","2012","Co. Clare","Arts, entertainment, recreation and other service activities (R,S)","Euro","20215"
"Median Annual Earnings","2012","Co. Cork","All NACE economic sectors","Euro","32986"
"Median Annual Earnings","2012","Co. Cork","Construction (F)","Euro","33535"
"Median Annual Earnings","2012","Co. Cork","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","24564"
"Median Annual Earnings","2012","Co. Cork","Transportation and storage (H)","Euro","33817"
"Median Annual Earnings","2012","Co. Cork","Accommodation and food service activities (I)","Euro","17010"
"Median Annual Earnings","2012","Co. Cork","Information and communication (J)","Euro","43245"
"Median Annual Earnings","2012","Co. Cork","Professional, scientific and technical activities (M)","Euro","31042"
"Median Annual Earnings","2012","Co. Cork","Administrative and support service activities (N)","Euro","25576"
"Median Annual Earnings","2012","Co. Cork","Public administration and defence; compulsory social security (O)","Euro","44939"
"Median Annual Earnings","2012","Co. Cork","Education (P)","Euro","47522"
"Median Annual Earnings","2012","Co. Cork","Human health and social work activities (Q)","Euro","32582"
"Median Annual Earnings","2012","Co. Cork","Industry (B to E)","Euro","44040"
"Median Annual Earnings","2012","Co. Cork","Financial, insurance and real estate activities (K,L)","Euro","37500"
"Median Annual Earnings","2012","Co. Cork","Arts, entertainment, recreation and other service activities (R,S)","Euro","18419"
"Median Annual Earnings","2012","Co. Cavan","All NACE economic sectors","Euro","30000"
"Median Annual Earnings","2012","Co. Cavan","Construction (F)","Euro","29310"
"Median Annual Earnings","2012","Co. Cavan","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","20743"
"Median Annual Earnings","2012","Co. Cavan","Transportation and storage (H)","Euro","31249"
"Median Annual Earnings","2012","Co. Cavan","Accommodation and food service activities (I)","Euro","16041"
"Median Annual Earnings","2012","Co. Cavan","Information and communication (J)","Euro","42095"
"Median Annual Earnings","2012","Co. Cavan","Professional, scientific and technical activities (M)","Euro","27378"
"Median Annual Earnings","2012","Co. Cavan","Administrative and support service activities (N)","Euro","21936"
"Median Annual Earnings","2012","Co. Cavan","Public administration and defence; compulsory social security (O)","Euro","42742"
"Median Annual Earnings","2012","Co. Cavan","Education (P)","Euro","47869"
"Median Annual Earnings","2012","Co. Cavan","Human health and social work activities (Q)","Euro","32774"
"Median Annual Earnings","2012","Co. Cavan","Industry (B to E)","Euro","30720"
"Median Annual Earnings","2012","Co. Cavan","Financial, insurance and real estate activities (K,L)","Euro","32860"
"Median Annual Earnings","2012","Co. Cavan","Arts, entertainment, recreation and other service activities (R,S)","Euro","19861"
"Median Annual Earnings","2012","Co. Carlow","All NACE economic sectors","Euro","30161"
"Median Annual Earnings","2012","Co. Carlow","Construction (F)","Euro","31068"
"Median Annual Earnings","2012","Co. Carlow","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","21484"
"Median Annual Earnings","2012","Co. Carlow","Transportation and storage (H)","Euro","29873"
"Median Annual Earnings","2012","Co. Carlow","Accommodation and food service activities (I)","Euro","17340"
"Median Annual Earnings","2012","Co. Carlow","Information and communication (J)","Euro","42608"
"Median Annual Earnings","2012","Co. Carlow","Professional, scientific and technical activities (M)","Euro","28333"
"Median Annual Earnings","2012","Co. Carlow","Administrative and support service activities (N)","Euro","25705"
"Median Annual Earnings","2012","Co. Carlow","Public administration and defence; compulsory social security (O)","Euro","43649"
"Median Annual Earnings","2012","Co. Carlow","Education (P)","Euro","48802"
"Median Annual Earnings","2012","Co. Carlow","Human health and social work activities (Q)","Euro","30445"
"Median Annual Earnings","2012","Co. Carlow","Industry (B to E)","Euro","32619"
"Median Annual Earnings","2012","Co. Carlow","Financial, insurance and real estate activities (K,L)","Euro","35646"
"Median Annual Earnings","2012","Co. Carlow","Arts, entertainment, recreation and other service activities (R,S)","Euro","21077"
"Median Annual Earnings","2012","Co. Donegal","All NACE economic sectors","Euro","27125"
"Median Annual Earnings","2012","Co. Donegal","Construction (F)","Euro","23622"
"Median Annual Earnings","2012","Co. Donegal","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","18141"
"Median Annual Earnings","2012","Co. Donegal","Transportation and storage (H)","Euro","25473"
"Median Annual Earnings","2012","Co. Donegal","Accommodation and food service activities (I)","Euro","13626"
"Median Annual Earnings","2012","Co. Donegal","Information and communication (J)","Euro","35864"
"Median Annual Earnings","2012","Co. Donegal","Professional, scientific and technical activities (M)","Euro","23325"
"Median Annual Earnings","2012","Co. Donegal","Administrative and support service activities (N)","Euro","16572"
"Median Annual Earnings","2012","Co. Donegal","Public administration and defence; compulsory social security (O)","Euro","41122"
"Median Annual Earnings","2012","Co. Donegal","Education (P)","Euro","50524"
"Median Annual Earnings","2012","Co. Donegal","Human health and social work activities (Q)","Euro","32804"
"Median Annual Earnings","2012","Co. Donegal","Industry (B to E)","Euro","25697"
"Median Annual Earnings","2012","Co. Donegal","Financial, insurance and real estate activities (K,L)","Euro","29730"
"Median Annual Earnings","2012","Co. Donegal","Arts, entertainment, recreation and other service activities (R,S)","Euro","15429"
"Median Annual Earnings","2012","Co. Dublin","All NACE economic sectors","Euro","35550"
"Median Annual Earnings","2012","Co. Dublin","Construction (F)","Euro","35903"
"Median Annual Earnings","2012","Co. Dublin","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","24960"
"Median Annual Earnings","2012","Co. Dublin","Transportation and storage (H)","Euro","39851"
"Median Annual Earnings","2012","Co. Dublin","Accommodation and food service activities (I)","Euro","19213"
"Median Annual Earnings","2012","Co. Dublin","Information and communication (J)","Euro","52818"
"Median Annual Earnings","2012","Co. Dublin","Professional, scientific and technical activities (M)","Euro","38188"
"Median Annual Earnings","2012","Co. Dublin","Administrative and support service activities (N)","Euro","25240"
"Median Annual Earnings","2012","Co. Dublin","Public administration and defence; compulsory social security (O)","Euro","47215"
"Median Annual Earnings","2012","Co. Dublin","Education (P)","Euro","45270"
"Median Annual Earnings","2012","Co. Dublin","Human health and social work activities (Q)","Euro","36580"
"Median Annual Earnings","2012","Co. Dublin","Industry (B to E)","Euro","41520"
"Median Annual Earnings","2012","Co. Dublin","Financial, insurance and real estate activities (K,L)","Euro","46311"
"Median Annual Earnings","2012","Co. Dublin","Arts, entertainment, recreation and other service activities (R,S)","Euro","23764"
"Median Annual Earnings","2012","Co. Galway","All NACE economic sectors","Euro","31816"
"Median Annual Earnings","2012","Co. Galway","Construction (F)","Euro","31025"
"Median Annual Earnings","2012","Co. Galway","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","22541"
"Median Annual Earnings","2012","Co. Galway","Transportation and storage (H)","Euro","31564"
"Median Annual Earnings","2012","Co. Galway","Accommodation and food service activities (I)","Euro","18538"
"Median Annual Earnings","2012","Co. Galway","Information and communication (J)","Euro","42684"
"Median Annual Earnings","2012","Co. Galway","Professional, scientific and technical activities (M)","Euro","32500"
"Median Annual Earnings","2012","Co. Galway","Administrative and support service activities (N)","Euro","24042"
"Median Annual Earnings","2012","Co. Galway","Public administration and defence; compulsory social security (O)","Euro","41525"
"Median Annual Earnings","2012","Co. Galway","Education (P)","Euro","48862"
"Median Annual Earnings","2012","Co. Galway","Human health and social work activities (Q)","Euro","35084"
"Median Annual Earnings","2012","Co. Galway","Industry (B to E)","Euro","33015"
"Median Annual Earnings","2012","Co. Galway","Financial, insurance and real estate activities (K,L)","Euro","36728"
"Median Annual Earnings","2012","Co. Galway","Arts, entertainment, recreation and other service activities (R,S)","Euro","19724"
"Median Annual Earnings","2012","Co. Kildare","All NACE economic sectors","Euro","35296"
"Median Annual Earnings","2012","Co. Kildare","Construction (F)","Euro","35981"
"Median Annual Earnings","2012","Co. Kildare","Wholesale and retail trade; repair of motor vehicles and motorcycles (G)","Euro","25873"
"Median Annual Earnings","2012","Co. Kildare","Transportation and storage (H)","Euro","36432"
"Median Annual Earnings","2012","Co. Kildare","Accommodation and food service activities (I)","Euro","18304"
"Median Annual Earnings","2012","Co. Kildare","Information and communication (J)","Euro","53908"
"Median Annual Earnings","2012","Co. Kildare","Professional, scientific and technical activities (M)","Euro","35226"
"Median Annual Earnings","2012","Co. Kildare","Administrative and support service activities (N)","Euro","26246"
"Median Annual Earnings","2012","Co. Kildare","Public administration and defence; compulsory social security (O)","Euro","47555"
"Median Annual Earnings","2012","Co. Kildare","Education (P)","Euro","47549"
"Median Annual Earnings","2012","Co. Kildare","Human health and social work activities (Q)","Euro","34580"
"Median Annual Earnings","2012","Co. Kildare","Industry (B to E)","Euro","40333"
